Project, Version, Iteration, Budget, Suite, Test count, APFDf, TTFF, pTTFF
Jsoup,1,3,100%,DPT,12,0.5416666666666666,6,0.5
Jsoup,1,3,100%,STARTS,12,0.2916666666666667,9,0.75
Jsoup,1,3,100%,STARTS+FAST-S,12,0.37500000000000006,8,0.6666666666666666
Jsoup,1,3,100%,STARTS+FAST-P,12,0.4583333333333333,7,0.5833333333333334
Jsoup,1,3,100%,STARTS+DPT,12,0.5416666666666666,6,0.5
Jsoup,1,3,100%,Fastazi-S,12,0.041666666666666664,12,1.0
Jsoup,1,3,100%,Fastazi-P,12,0.041666666666666664,12,1.0
Jsoup,1,3,100%,Random,12,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,10%,Ekstazi,1,0.0,NA,NA
Jsoup,1,4,10%,FAST,1,0.0,NA,NA
Jsoup,1,4,10%,Ekstazi+dpt,1,0.0,NA,NA
Jsoup,1,4,10%,DPT,1,0.0,NA,NA
Jsoup,1,4,10%,STARTS,1,0.0,NA,NA
Jsoup,1,4,10%,STARTS+FAST-S,1,0.0,NA,NA
Jsoup,1,4,10%,STARTS+FAST-P,1,0.0,NA,NA
Jsoup,1,4,10%,STARTS+DPT,1,0.0,NA,NA
Jsoup,1,4,10%,Fastazi-S,1,0.0,NA,NA
Jsoup,1,4,10%,Fastazi-P,1,0.0,NA,NA
Jsoup,1,4,10%,Random,1,0.0,NA,NA
Jsoup,1,4,20%,Ekstazi,2,0.0,NA,NA
Jsoup,1,4,20%,FAST,2,0.0,NA,NA
Jsoup,1,4,20%,Ekstazi+dpt,2,0.0,NA,NA
Jsoup,1,4,20%,DPT,2,0.0,NA,NA
Jsoup,1,4,20%,STARTS,2,0.0,NA,NA
Jsoup,1,4,20%,STARTS+FAST-S,2,0.0,NA,NA
Jsoup,1,4,20%,STARTS+FAST-P,2,0.0,NA,NA
Jsoup,1,4,20%,STARTS+DPT,2,0.0,NA,NA
Jsoup,1,4,20%,Fastazi-S,2,0.0,NA,NA
Jsoup,1,4,20%,Fastazi-P,2,0.0,NA,NA
Jsoup,1,4,20%,Random,2,0.0,NA,NA
Jsoup,1,4,25%,Ekstazi,3,0.0,NA,NA
Jsoup,1,4,25%,FAST,3,0.0,NA,NA
Jsoup,1,4,25%,Ekstazi+dpt,3,0.0,NA,NA
Jsoup,1,4,25%,DPT,3,0.0,NA,NA
Jsoup,1,4,25%,STARTS,3,0.0,NA,NA
Jsoup,1,4,25%,STARTS+FAST-S,3,0.0,NA,NA
Jsoup,1,4,25%,STARTS+FAST-P,3,0.0,NA,NA
Jsoup,1,4,25%,STARTS+DPT,3,0.0,NA,NA
Jsoup,1,4,25%,Fastazi-S,3,0.0,NA,NA
Jsoup,1,4,25%,Fastazi-P,3,0.0,NA,NA
Jsoup,1,4,25%,Random,3,0.0,NA,NA
Jsoup,1,4,30%,Ekstazi,3,0.0,NA,NA
Jsoup,1,4,30%,FAST,3,0.0,NA,NA
Jsoup,1,4,30%,Ekstazi+dpt,3,0.0,NA,NA
Jsoup,1,4,30%,DPT,3,0.0,NA,NA
Jsoup,1,4,30%,STARTS,3,0.0,NA,NA
Jsoup,1,4,30%,STARTS+FAST-S,3,0.0,NA,NA
Jsoup,1,4,30%,STARTS+FAST-P,3,0.0,NA,NA
Jsoup,1,4,30%,STARTS+DPT,3,0.0,NA,NA
Jsoup,1,4,30%,Fastazi-S,3,0.0,NA,NA
Jsoup,1,4,30%,Fastazi-P,3,0.0,NA,NA
Jsoup,1,4,30%,Random,3,0.0,NA,NA
Jsoup,1,4,40%,Ekstazi,4,0.0,NA,NA
Jsoup,1,4,40%,FAST,4,0.0,NA,NA
Jsoup,1,4,40%,Ekstazi+dpt,4,0.0,NA,NA
Jsoup,1,4,40%,DPT,4,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,40%,STARTS,4,0.0,NA,NA
Jsoup,1,4,40%,STARTS+FAST-S,4,0.0,NA,NA
Jsoup,1,4,40%,STARTS+FAST-P,4,0.0,NA,NA
Jsoup,1,4,40%,STARTS+DPT,4,0.0,NA,NA
Jsoup,1,4,40%,Fastazi-S,4,0.0,NA,NA
Jsoup,1,4,40%,Fastazi-P,4,0.0,NA,NA
Jsoup,1,4,40%,Random,4,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,50%,Ekstazi,6,0.5416666666666666,6,0.5
Jsoup,1,4,50%,FAST,6,0.0,NA,NA
Jsoup,1,4,50%,Ekstazi+dpt,6,0.5416666666666666,6,0.5
Jsoup,1,4,50%,DPT,6,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,50%,STARTS,6,0.0,NA,NA
Jsoup,1,4,50%,STARTS+FAST-S,6,0.0,NA,NA
Jsoup,1,4,50%,STARTS+FAST-P,6,0.0,NA,NA
Jsoup,1,4,50%,STARTS+DPT,6,0.6249999999999999,5,0.4166666666666667
Jsoup,1,4,50%,Fastazi-S,6,0.0,NA,NA
Jsoup,1,4,50%,Fastazi-P,6,0.0,NA,NA
Jsoup,1,4,50%,Random,6,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,60%,Ekstazi,7,0.5416666666666666,6,0.5
Jsoup,1,4,60%,FAST,7,0.0,NA,NA
Jsoup,1,4,60%,Ekstazi+dpt,7,0.5416666666666666,6,0.5
Jsoup,1,4,60%,DPT,7,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,60%,STARTS,7,0.0,NA,NA
Jsoup,1,4,60%,STARTS+FAST-S,7,0.0,NA,NA
Jsoup,1,4,60%,STARTS+FAST-P,7,0.4583333333333333,7,0.5833333333333334
Jsoup,1,4,60%,STARTS+DPT,7,0.6249999999999999,5,0.4166666666666667
Jsoup,1,4,60%,Fastazi-S,7,0.0,NA,NA
Jsoup,1,4,60%,Fastazi-P,7,0.0,NA,NA
Jsoup,1,4,60%,Random,7,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,70%,Ekstazi,8,0.5416666666666666,6,0.5
Jsoup,1,4,70%,FAST,8,0.0,NA,NA
Jsoup,1,4,70%,Ekstazi+dpt,8,0.5416666666666666,6,0.5
Jsoup,1,4,70%,DPT,8,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,70%,STARTS,8,0.0,NA,NA
Jsoup,1,4,70%,STARTS+FAST-S,8,0.37500000000000006,8,0.6666666666666666
Jsoup,1,4,70%,STARTS+FAST-P,8,0.4583333333333333,7,0.5833333333333334
Jsoup,1,4,70%,STARTS+DPT,8,0.6249999999999999,5,0.4166666666666667
Jsoup,1,4,70%,Fastazi-S,8,0.0,NA,NA
Jsoup,1,4,70%,Fastazi-P,8,0.0,NA,NA
Jsoup,1,4,70%,Random,8,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,75%,Ekstazi,9,0.5416666666666666,6,0.5
Jsoup,1,4,75%,FAST,9,0.0,NA,NA
Jsoup,1,4,75%,Ekstazi+dpt,9,0.5416666666666666,6,0.5
Jsoup,1,4,75%,DPT,9,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,75%,STARTS,9,0.0,NA,NA
Jsoup,1,4,75%,STARTS+FAST-S,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,4,75%,STARTS+FAST-P,9,0.4583333333333333,7,0.5833333333333334
Jsoup,1,4,75%,STARTS+DPT,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,4,75%,Fastazi-S,9,0.0,NA,NA
Jsoup,1,4,75%,Fastazi-P,9,0.0,NA,NA
Jsoup,1,4,75%,Random,9,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,80%,Ekstazi,9,0.5416666666666666,6,0.5
Jsoup,1,4,80%,FAST,9,0.0,NA,NA
Jsoup,1,4,80%,Ekstazi+dpt,9,0.5416666666666666,6,0.5
Jsoup,1,4,80%,DPT,9,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,80%,STARTS,9,0.0,NA,NA
Jsoup,1,4,80%,STARTS+FAST-S,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,4,80%,STARTS+FAST-P,9,0.4583333333333333,7,0.5833333333333334
Jsoup,1,4,80%,STARTS+DPT,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,4,80%,Fastazi-S,9,0.0,NA,NA
Jsoup,1,4,80%,Fastazi-P,9,0.0,NA,NA
Jsoup,1,4,80%,Random,9,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,90%,Ekstazi,10,0.5416666666666666,6,0.5
Jsoup,1,4,90%,FAST,10,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,90%,Ekstazi+dpt,10,0.5416666666666666,6,0.5
Jsoup,1,4,90%,DPT,10,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,90%,STARTS,10,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,90%,STARTS+FAST-S,10,0.37500000000000006,8,0.6666666666666666
Jsoup,1,4,90%,STARTS+FAST-P,10,0.4583333333333333,7,0.5833333333333334
Jsoup,1,4,90%,STARTS+DPT,10,0.6249999999999999,5,0.4166666666666667
Jsoup,1,4,90%,Fastazi-S,10,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,90%,Fastazi-P,10,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,90%,Random,10,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,100%,Ekstazi,12,0.5416666666666666,6,0.5
Jsoup,1,4,100%,FAST,12,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,100%,Ekstazi+dpt,12,0.5416666666666666,6,0.5
Jsoup,1,4,100%,DPT,12,0.7083333333333334,4,0.3333333333333333
Jsoup,1,4,100%,STARTS,12,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,100%,STARTS+FAST-S,12,0.37500000000000006,8,0.6666666666666666
Jsoup,1,4,100%,STARTS+FAST-P,12,0.4583333333333333,7,0.5833333333333334
Jsoup,1,4,100%,STARTS+DPT,12,0.6249999999999999,5,0.4166666666666667
Jsoup,1,4,100%,Fastazi-S,12,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,100%,Fastazi-P,12,0.2083333333333333,10,0.8333333333333334
Jsoup,1,4,100%,Random,12,0.7083333333333334,4,0.3333333333333333
Jsoup,1,5,10%,Ekstazi,1,0.0,NA,NA
Jsoup,1,5,10%,FAST,1,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,10%,Ekstazi+dpt,1,0.0,NA,NA
Jsoup,1,5,10%,DPT,1,0.0,NA,NA
Jsoup,1,5,10%,STARTS,1,0.0,NA,NA
Jsoup,1,5,10%,STARTS+FAST-S,1,0.0,NA,NA
Jsoup,1,5,10%,STARTS+FAST-P,1,0.0,NA,NA
Jsoup,1,5,10%,STARTS+DPT,1,0.0,NA,NA
Jsoup,1,5,10%,Fastazi-S,1,0.0,NA,NA
Jsoup,1,5,10%,Fastazi-P,1,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,10%,Random,1,0.0,NA,NA
Jsoup,1,5,20%,Ekstazi,2,0.0,NA,NA
Jsoup,1,5,20%,FAST,2,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,20%,Ekstazi+dpt,2,0.0,NA,NA
Jsoup,1,5,20%,DPT,2,0.0,NA,NA
Jsoup,1,5,20%,STARTS,2,0.0,NA,NA
Jsoup,1,5,20%,STARTS+FAST-S,2,0.0,NA,NA
Jsoup,1,5,20%,STARTS+FAST-P,2,0.0,NA,NA
Jsoup,1,5,20%,STARTS+DPT,2,0.0,NA,NA
Jsoup,1,5,20%,Fastazi-S,2,0.0,NA,NA
Jsoup,1,5,20%,Fastazi-P,2,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,20%,Random,2,0.0,NA,NA
Jsoup,1,5,25%,Ekstazi,3,0.7916666666666666,3,0.25
Jsoup,1,5,25%,FAST,3,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,25%,Ekstazi+dpt,3,0.0,NA,NA
Jsoup,1,5,25%,DPT,3,0.0,NA,NA
Jsoup,1,5,25%,STARTS,3,0.0,NA,NA
Jsoup,1,5,25%,STARTS+FAST-S,3,0.0,NA,NA
Jsoup,1,5,25%,STARTS+FAST-P,3,0.0,NA,NA
Jsoup,1,5,25%,STARTS+DPT,3,0.0,NA,NA
Jsoup,1,5,25%,Fastazi-S,3,0.0,NA,NA
Jsoup,1,5,25%,Fastazi-P,3,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,25%,Random,3,0.0,NA,NA
Jsoup,1,5,30%,Ekstazi,3,0.7916666666666666,3,0.25
Jsoup,1,5,30%,FAST,3,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,30%,Ekstazi+dpt,3,0.0,NA,NA
Jsoup,1,5,30%,DPT,3,0.0,NA,NA
Jsoup,1,5,30%,STARTS,3,0.0,NA,NA
Jsoup,1,5,30%,STARTS+FAST-S,3,0.0,NA,NA
Jsoup,1,5,30%,STARTS+FAST-P,3,0.0,NA,NA
Jsoup,1,5,30%,STARTS+DPT,3,0.0,NA,NA
Jsoup,1,5,30%,Fastazi-S,3,0.0,NA,NA
Jsoup,1,5,30%,Fastazi-P,3,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,30%,Random,3,0.0,NA,NA
Jsoup,1,5,40%,Ekstazi,4,0.7916666666666666,3,0.25
Jsoup,1,5,40%,FAST,4,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,40%,Ekstazi+dpt,4,0.0,NA,NA
Jsoup,1,5,40%,DPT,4,0.0,NA,NA
Jsoup,1,5,40%,STARTS,4,0.0,NA,NA
Jsoup,1,5,40%,STARTS+FAST-S,4,0.0,NA,NA
Jsoup,1,5,40%,STARTS+FAST-P,4,0.0,NA,NA
Jsoup,1,5,40%,STARTS+DPT,4,0.0,NA,NA
Jsoup,1,5,40%,Fastazi-S,4,0.0,NA,NA
Jsoup,1,5,40%,Fastazi-P,4,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,40%,Random,4,0.0,NA,NA
Jsoup,1,5,50%,Ekstazi,6,0.7916666666666666,3,0.25
Jsoup,1,5,50%,FAST,6,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,50%,Ekstazi+dpt,6,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,50%,DPT,6,0.5416666666666666,6,0.5
Jsoup,1,5,50%,STARTS,6,0.5416666666666666,6,0.5
Jsoup,1,5,50%,STARTS+FAST-S,6,0.0,NA,NA
Jsoup,1,5,50%,STARTS+FAST-P,6,0.0,NA,NA
Jsoup,1,5,50%,STARTS+DPT,6,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,50%,Fastazi-S,6,0.0,NA,NA
Jsoup,1,5,50%,Fastazi-P,6,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,50%,Random,6,0.0,NA,NA
Jsoup,1,5,60%,Ekstazi,7,0.7916666666666666,3,0.25
Jsoup,1,5,60%,FAST,7,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,60%,Ekstazi+dpt,7,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,60%,DPT,7,0.5416666666666666,6,0.5
Jsoup,1,5,60%,STARTS,7,0.5416666666666666,6,0.5
Jsoup,1,5,60%,STARTS+FAST-S,7,0.0,NA,NA
Jsoup,1,5,60%,STARTS+FAST-P,7,0.0,NA,NA
Jsoup,1,5,60%,STARTS+DPT,7,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,60%,Fastazi-S,7,0.0,NA,NA
Jsoup,1,5,60%,Fastazi-P,7,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,60%,Random,7,0.0,NA,NA
Jsoup,1,5,70%,Ekstazi,8,0.7916666666666666,3,0.25
Jsoup,1,5,70%,FAST,8,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,70%,Ekstazi+dpt,8,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,70%,DPT,8,0.5416666666666666,6,0.5
Jsoup,1,5,70%,STARTS,8,0.5416666666666666,6,0.5
Jsoup,1,5,70%,STARTS+FAST-S,8,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,70%,STARTS+FAST-P,8,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,70%,STARTS+DPT,8,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,70%,Fastazi-S,8,0.0,NA,NA
Jsoup,1,5,70%,Fastazi-P,8,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,70%,Random,8,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,75%,Ekstazi,9,0.7916666666666666,3,0.25
Jsoup,1,5,75%,FAST,9,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,75%,Ekstazi+dpt,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,75%,DPT,9,0.5416666666666666,6,0.5
Jsoup,1,5,75%,STARTS,9,0.5416666666666666,6,0.5
Jsoup,1,5,75%,STARTS+FAST-S,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,75%,STARTS+FAST-P,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,75%,STARTS+DPT,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,75%,Fastazi-S,9,0.0,NA,NA
Jsoup,1,5,75%,Fastazi-P,9,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,75%,Random,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,80%,Ekstazi,9,0.7916666666666666,3,0.25
Jsoup,1,5,80%,FAST,9,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,80%,Ekstazi+dpt,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,80%,DPT,9,0.5416666666666666,6,0.5
Jsoup,1,5,80%,STARTS,9,0.5416666666666666,6,0.5
Jsoup,1,5,80%,STARTS+FAST-S,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,80%,STARTS+FAST-P,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,80%,STARTS+DPT,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,80%,Fastazi-S,9,0.0,NA,NA
Jsoup,1,5,80%,Fastazi-P,9,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,80%,Random,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,90%,Ekstazi,10,0.7916666666666666,3,0.25
Jsoup,1,5,90%,FAST,10,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,90%,Ekstazi+dpt,10,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,90%,DPT,10,0.5416666666666666,6,0.5
Jsoup,1,5,90%,STARTS,10,0.5416666666666666,6,0.5
Jsoup,1,5,90%,STARTS+FAST-S,10,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,90%,STARTS+FAST-P,10,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,90%,STARTS+DPT,10,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,90%,Fastazi-S,10,0.2083333333333333,10,0.8333333333333334
Jsoup,1,5,90%,Fastazi-P,10,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,90%,Random,10,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,100%,Ekstazi,12,0.7916666666666666,3,0.25
Jsoup,1,5,100%,FAST,12,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,100%,Ekstazi+dpt,12,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,100%,DPT,12,0.5416666666666666,6,0.5
Jsoup,1,5,100%,STARTS,12,0.5416666666666666,6,0.5
Jsoup,1,5,100%,STARTS+FAST-S,12,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,100%,STARTS+FAST-P,12,0.37500000000000006,8,0.6666666666666666
Jsoup,1,5,100%,STARTS+DPT,12,0.6249999999999999,5,0.4166666666666667
Jsoup,1,5,100%,Fastazi-S,12,0.2083333333333333,10,0.8333333333333334
Jsoup,1,5,100%,Fastazi-P,12,0.9583333333333333,1,0.08333333333333333
Jsoup,1,5,100%,Random,12,0.37500000000000006,8,0.6666666666666666
Jsoup,1,6,10%,Ekstazi,1,0.0,NA,NA
Jsoup,1,6,10%,FAST,1,0.0,NA,NA
Jsoup,1,6,10%,Ekstazi+dpt,1,0.0,NA,NA
Jsoup,1,6,10%,DPT,1,0.0,NA,NA
Jsoup,1,6,10%,STARTS,1,0.0,NA,NA
Jsoup,1,6,10%,STARTS+FAST-S,1,0.0,NA,NA
Jsoup,1,6,10%,STARTS+FAST-P,1,0.0,NA,NA
Jsoup,1,6,10%,STARTS+DPT,1,0.0,NA,NA
Jsoup,1,6,10%,Fastazi-S,1,0.0,NA,NA
Jsoup,1,6,10%,Fastazi-P,1,0.0,NA,NA
Jsoup,1,6,10%,Random,1,0.0,NA,NA
Jsoup,1,6,20%,Ekstazi,2,0.0,NA,NA
Jsoup,1,6,20%,FAST,2,0.0,NA,NA
Jsoup,1,6,20%,Ekstazi+dpt,2,0.0,NA,NA
Jsoup,1,6,20%,DPT,2,0.0,NA,NA
Jsoup,1,6,20%,STARTS,2,0.0,NA,NA
Jsoup,1,6,20%,STARTS+FAST-S,2,0.0,NA,NA
Jsoup,1,6,20%,STARTS+FAST-P,2,0.0,NA,NA
Jsoup,1,6,20%,STARTS+DPT,2,0.0,NA,NA
Jsoup,1,6,20%,Fastazi-S,2,0.0,NA,NA
Jsoup,1,6,20%,Fastazi-P,2,0.0,NA,NA
Jsoup,1,6,20%,Random,2,0.0,NA,NA
Jsoup,1,6,25%,Ekstazi,3,0.0,NA,NA
Jsoup,1,6,25%,FAST,3,0.0,NA,NA
Jsoup,1,6,25%,Ekstazi+dpt,3,0.0,NA,NA
Jsoup,1,6,25%,DPT,3,0.0,NA,NA
Jsoup,1,6,25%,STARTS,3,0.0,NA,NA
Jsoup,1,6,25%,STARTS+FAST-S,3,0.0,NA,NA
Jsoup,1,6,25%,STARTS+FAST-P,3,0.0,NA,NA
Jsoup,1,6,25%,STARTS+DPT,3,0.0,NA,NA
Jsoup,1,6,25%,Fastazi-S,3,0.0,NA,NA
Jsoup,1,6,25%,Fastazi-P,3,0.0,NA,NA
Jsoup,1,6,25%,Random,3,0.0,NA,NA
Jsoup,1,6,30%,Ekstazi,3,0.0,NA,NA
Jsoup,1,6,30%,FAST,3,0.0,NA,NA
Jsoup,1,6,30%,Ekstazi+dpt,3,0.0,NA,NA
Jsoup,1,6,30%,DPT,3,0.0,NA,NA
Jsoup,1,6,30%,STARTS,3,0.0,NA,NA
Jsoup,1,6,30%,STARTS+FAST-S,3,0.0,NA,NA
Jsoup,1,6,30%,STARTS+FAST-P,3,0.0,NA,NA
Jsoup,1,6,30%,STARTS+DPT,3,0.0,NA,NA
Jsoup,1,6,30%,Fastazi-S,3,0.0,NA,NA
Jsoup,1,6,30%,Fastazi-P,3,0.0,NA,NA
Jsoup,1,6,30%,Random,3,0.0,NA,NA
Jsoup,1,6,40%,Ekstazi,4,0.0,NA,NA
Jsoup,1,6,40%,FAST,4,0.0,NA,NA
Jsoup,1,6,40%,Ekstazi+dpt,4,0.0,NA,NA
Jsoup,1,6,40%,DPT,4,0.0,NA,NA
Jsoup,1,6,40%,STARTS,4,0.0,NA,NA
Jsoup,1,6,40%,STARTS+FAST-S,4,0.0,NA,NA
Jsoup,1,6,40%,STARTS+FAST-P,4,0.0,NA,NA
Jsoup,1,6,40%,STARTS+DPT,4,0.0,NA,NA
Jsoup,1,6,40%,Fastazi-S,4,0.0,NA,NA
Jsoup,1,6,40%,Fastazi-P,4,0.0,NA,NA
Jsoup,1,6,40%,Random,4,0.0,NA,NA
Jsoup,1,6,50%,Ekstazi,6,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,50%,FAST,6,0.0,NA,NA
Jsoup,1,6,50%,Ekstazi+dpt,6,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,50%,DPT,6,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,50%,STARTS,6,0.0,NA,NA
Jsoup,1,6,50%,STARTS+FAST-S,6,0.0,NA,NA
Jsoup,1,6,50%,STARTS+FAST-P,6,0.0,NA,NA
Jsoup,1,6,50%,STARTS+DPT,6,0.5416666666666666,6,0.5
Jsoup,1,6,50%,Fastazi-S,6,0.0,NA,NA
Jsoup,1,6,50%,Fastazi-P,6,0.0,NA,NA
Jsoup,1,6,50%,Random,6,0.0,NA,NA
Jsoup,1,6,60%,Ekstazi,7,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,60%,FAST,7,0.0,NA,NA
Jsoup,1,6,60%,Ekstazi+dpt,7,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,60%,DPT,7,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,60%,STARTS,7,0.0,NA,NA
Jsoup,1,6,60%,STARTS+FAST-S,7,0.0,NA,NA
Jsoup,1,6,60%,STARTS+FAST-P,7,0.4583333333333333,7,0.5833333333333334
Jsoup,1,6,60%,STARTS+DPT,7,0.5416666666666666,6,0.5
Jsoup,1,6,60%,Fastazi-S,7,0.0,NA,NA
Jsoup,1,6,60%,Fastazi-P,7,0.0,NA,NA
Jsoup,1,6,60%,Random,7,0.0,NA,NA
Jsoup,1,6,70%,Ekstazi,8,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,70%,FAST,8,0.0,NA,NA
Jsoup,1,6,70%,Ekstazi+dpt,8,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,70%,DPT,8,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,70%,STARTS,8,0.0,NA,NA
Jsoup,1,6,70%,STARTS+FAST-S,8,0.37500000000000006,8,0.6666666666666666
Jsoup,1,6,70%,STARTS+FAST-P,8,0.4583333333333333,7,0.5833333333333334
Jsoup,1,6,70%,STARTS+DPT,8,0.5416666666666666,6,0.5
Jsoup,1,6,70%,Fastazi-S,8,0.0,NA,NA
Jsoup,1,6,70%,Fastazi-P,8,0.0,NA,NA
Jsoup,1,6,70%,Random,8,0.37500000000000006,8,0.6666666666666666
Jsoup,1,6,75%,Ekstazi,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,75%,FAST,9,0.0,NA,NA
Jsoup,1,6,75%,Ekstazi+dpt,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,75%,DPT,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,75%,STARTS,9,0.0,NA,NA
Jsoup,1,6,75%,STARTS+FAST-S,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,6,75%,STARTS+FAST-P,9,0.4583333333333333,7,0.5833333333333334
Jsoup,1,6,75%,STARTS+DPT,9,0.5416666666666666,6,0.5
Jsoup,1,6,75%,Fastazi-S,9,0.0,NA,NA
Jsoup,1,6,75%,Fastazi-P,9,0.0,NA,NA
Jsoup,1,6,75%,Random,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,6,80%,Ekstazi,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,80%,FAST,9,0.0,NA,NA
Jsoup,1,6,80%,Ekstazi+dpt,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,80%,DPT,9,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,80%,STARTS,9,0.0,NA,NA
Jsoup,1,6,80%,STARTS+FAST-S,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,6,80%,STARTS+FAST-P,9,0.4583333333333333,7,0.5833333333333334
Jsoup,1,6,80%,STARTS+DPT,9,0.5416666666666666,6,0.5
Jsoup,1,6,80%,Fastazi-S,9,0.0,NA,NA
Jsoup,1,6,80%,Fastazi-P,9,0.0,NA,NA
Jsoup,1,6,80%,Random,9,0.37500000000000006,8,0.6666666666666666
Jsoup,1,6,90%,Ekstazi,10,0.6249999999999999,5,0.4166666666666667
Jsoup,1,6,90%,FAST,10,0.2083333333333333,10,0.8333333333333334
